# freq, re(lna), im(lna), re(amb), im(amb), re(hot), im(hot), re(open), im(open), re(short), im(short), re(sr_s11), im(sr_s11_, re(sr_s12), im(sr_s12), re(sr_s22_, im(sr_s22)
104.602051 -6.678245e-03 1.440662e-02 -8.203347e-03 -1.285293e-02 4.095455e-03 1.280207e-03 -6.613495e-01 -7.091375e-01 6.372884e-01 6.528167e-01 7.007103e-02 -2.074928e-02 8.132319e-01 -5.088480e-01 1.841352e-02 8.173310e-02
104.650879 -6.707869e-03 1.442163e-02 -9.047793e-03 -1.330001e-02 3.688498e-03 1.441208e-03 -6.751439e-01 -6.978754e-01 6.489009e-01 6.397804e-01 7.314280e-02 -2.167141e-02 8.111192e-01 -5.094315e-01 1.865395e-02 8.534744e-02
104.699707 -6.737699e-03 1.443672e-02 -9.919562e-03 -1.376266e-02 3.267383e-03 1.605870e-03 -6.887757e-01 -6.863779e-01 6.602321e-01 6.264946e-01 7.631973e-02 -2.262236e-02 8.089411e-01 -5.100244e-01 1.888612e-02 8.908206e-02
104.748535 -6.767737e-03 1.445188e-02 -1.081918e-02 -1.424119e-02 2.831814e-03 1.774203e-03 -7.022423e-01 -6.746470e-01 6.712756e-01 6.129647e-01 7.960395e-02 -2.360261e-02 8.066966e-01 -5.106270e-01 1.910926e-02 9.293932e-02
104.797363 -6.797982e-03 1.446713e-02 -1.174715e-02 -1.473594e-02 2.381502e-03 1.946214e-03 -7.155410e-01 -6.626845e-01 6.820249e-01 5.991958e-01 8.299760e-02 -2.461263e-02 8.043841e-01 -5.112392e-01 1.932254e-02 9.692156e-02
104.846191 -6.828433e-03 1.448245e-02 -1.270401e-02 -1.524722e-02 1.916157e-03 2.121908e-03 -7.286691e-01 -6.504921e-01 6.924739e-01 5.851935e-01 8.650281e-02 -2.565288e-02 8.020024e-01 -5.118612e-01 1.952514e-02 1.010311e-01
104.895020 -6.859092e-03 1.449785e-02 -1.369027e-02 -1.577535e-02 1.435482e-03 2.301290e-03 -7.416243e-01 -6.380713e-01 7.026163e-01 5.709631e-01 9.012176e-02 -2.672386e-02 7.995502e-01 -5.124931e-01 1.971620e-02 1.052703e-01
104.943848 -6.889957e-03 1.451333e-02 -1.470641e-02 -1.632063e-02 9.392113e-04 2.484352e-03 -7.544033e-01 -6.254242e-01 7.124458e-01 5.565110e-01 9.385639e-02 -2.782597e-02 7.970262e-01 -5.131350e-01 1.989484e-02 1.096414e-01
104.992676 -6.921028e-03 1.452889e-02 -1.575294e-02 -1.688338e-02 4.270534e-04 2.671095e-03 -7.670037e-01 -6.125524e-01 7.219564e-01 5.418431e-01 9.770885e-02 -2.895968e-02 7.944292e-01 -5.137870e-01 2.006014e-02 1.141465e-01
105.041504 -6.952305e-03 1.454452e-02 -1.683036e-02 -1.746390e-02 -1.012705e-04 2.861511e-03 -7.794227e-01 -5.994574e-01 7.311422e-01 5.269655e-01 1.016812e-01 -3.012540e-02 7.917578e-01 -5.144490e-01 2.021120e-02 1.187881e-01
105.090332 -6.983788e-03 1.456023e-02 -1.793915e-02 -1.806249e-02 -6.460355e-04 3.055593e-03 -7.916577e-01 -5.861407e-01 7.399972e-01 5.118846e-01 1.057754e-01 -3.132357e-02 7.890108e-01 -5.151213e-01 2.034706e-02 1.235682e-01
105.139160 -7.015476e-03 1.457602e-02 -1.907979e-02 -1.867946e-02 -1.207513e-03 3.253327e-03 -8.037059e-01 -5.726040e-01 7.485157e-01 4.966069e-01 1.099935e-01 -3.255458e-02 7.861870e-01 -5.158039e-01 2.046676e-02 1.284890e-01
105.187988 -7.047368e-03 1.459189e-02 -2.025276e-02 -1.931508e-02 -1.785970e-03 3.454697e-03 -8.155645e-01 -5.588487e-01 7.566920e-01 4.811392e-01 1.143374e-01 -3.381883e-02 7.832852e-01 -5.164968e-01 2.056930e-02 1.335527e-01
105.236816 -7.079465e-03 1.460783e-02 -2.145851e-02 -1.996966e-02 -2.381668e-03 3.659687e-03 -8.272306e-01 -5.448764e-01 7.645206e-01 4.654885e-01 1.188091e-01 -3.511671e-02 7.803040e-01 -5.172002e-01 2.065369e-02 1.387613e-01
105.285645 -7.111767e-03 1.462384e-02 -2.269753e-02 -2.064348e-02 -2.994879e-03 3.868278e-03 -8.387016e-01 -5.306881e-01 7.719961e-01 4.496614e-01 1.234105e-01 -3.644860e-02 7.772423e-01 -5.179140e-01 2.071889e-02 1.441170e-01
105.334473 -7.144271e-03 1.463993e-02 -2.397020e-02 -2.133679e-02 -3.625828e-03 4.080438e-03 -8.499741e-01 -5.162860e-01 7.791130e-01 4.336660e-01 1.281434e-01 -3.781481e-02 7.740990e-01 -5.186383e-01 2.076385e-02 1.496215e-01
105.383301 -7.176977e-03 1.465610e-02 -2.527700e-02 -2.204987e-02 -4.274774e-03 4.296143e-03 -8.610454e-01 -5.016711e-01 7.858662e-01 4.175093e-01 1.330095e-01 -3.921569e-02 7.708729e-01 -5.193732e-01 2.078752e-02 1.552769e-01
105.432129 -7.209886e-03 1.467234e-02 -2.661832e-02 -2.278298e-02 -4.941957e-03 4.515362e-03 -8.719123e-01 -4.868448e-01 7.922507e-01 4.011990e-01 1.380108e-01 -4.065157e-02 7.675629e-01 -5.201187e-01 2.078880e-02 1.610851e-01
105.480957 -7.242996e-03 1.468866e-02 -2.799460e-02 -2.353638e-02 -5.627610e-03 4.738061e-03 -8.825719e-01 -4.718085e-01 7.982616e-01 3.847430e-01 1.431488e-01 -4.212275e-02 7.641679e-01 -5.208747e-01 2.076659e-02 1.670479e-01
105.529785 -7.276306e-03 1.470505e-02 -2.940622e-02 -2.431031e-02 -6.331960e-03 4.964202e-03 -8.930209e-01 -4.565637e-01 8.038941e-01 3.681491e-01 1.484253e-01 -4.362951e-02 7.606868e-01 -5.216414e-01 2.071979e-02 1.731672e-01
105.578613 -7.309816e-03 1.472151e-02 -3.085356e-02 -2.510501e-02 -7.055225e-03 5.193745e-03 -9.032560e-01 -4.411116e-01 8.091438e-01 3.514256e-01 1.538418e-01 -4.517211e-02 7.571185e-01 -5.224188e-01 2.064726e-02 1.794445e-01
105.627441 -7.343525e-03 1.473804e-02 -3.233700e-02 -2.592070e-02 -7.797617e-03 5.426646e-03 -9.132740e-01 -4.254536e-01 8.140061e-01 3.345808e-01 1.594000e-01 -4.675082e-02 7.534621e-01 -5.232068e-01 2.054785e-02 1.858816e-01
105.676270 -7.377433e-03 1.475465e-02 -3.385693e-02 -2.675763e-02 -8.559355e-03 5.662861e-03 -9.230716e-01 -4.095908e-01 8.184770e-01 3.176228e-01 1.651013e-01 -4.836588e-02 7.497164e-01 -5.240054e-01 2.042040e-02 1.924802e-01
105.725098 -7.411537e-03 1.477133e-02 -3.541362e-02 -2.761597e-02 -9.340602e-03 5.902330e-03 -9.326450e-01 -3.935253e-01 8.225522e-01 3.005610e-01 1.709472e-01 -5.001745e-02 7.458808e-01 -5.248147e-01 2.026373e-02 1.992415e-01
105.773926 -7.445837e-03 1.478809e-02 -3.700742e-02 -2.849593e-02 -1.014156e-02 6.145004e-03 -9.419907e-01 -3.772582e-01 8.262279e-01 2.834038e-01 1.769389e-01 -5.170573e-02 7.419541e-01 -5.256346e-01 2.007667e-02 2.061671e-01
105.822754 -7.480332e-03 1.480491e-02 -3.863865e-02 -2.939770e-02 -1.096240e-02 6.390825e-03 -9.511051e-01 -3.607908e-01 8.295005e-01 2.661602e-01 1.830779e-01 -5.343089e-02 7.379356e-01 -5.264651e-01 1.985802e-02 2.132583e-01
105.871582 -7.515022e-03 1.482180e-02 -4.030759e-02 -3.032147e-02 -1.180330e-02 6.639732e-03 -9.599844e-01 -3.441247e-01 8.323666e-01 2.488394e-01 1.893653e-01 -5.519307e-02 7.338244e-01 -5.273061e-01 1.960657e-02 2.205165e-01
105.920410 -7.549904e-03 1.483877e-02 -4.201452e-02 -3.126739e-02 -1.266441e-02 6.891661e-03 -9.686247e-01 -3.272614e-01 8.348229e-01 2.314506e-01 1.958023e-01 -5.699239e-02 7.296196e-01 -5.281576e-01 1.932110e-02 2.279428e-01
105.969238 -7.584977e-03 1.485580e-02 -4.375969e-02 -3.223563e-02 -1.354587e-02 7.146543e-03 -9.770222e-01 -3.102025e-01 8.368663e-01 2.140032e-01 2.023900e-01 -5.882895e-02 7.253206e-01 -5.290195e-01 1.900039e-02 2.355382e-01
106.018066 -7.620241e-03 1.487290e-02 -4.554333e-02 -3.322632e-02 -1.444782e-02 7.404307e-03 -9.851726e-01 -2.929495e-01 8.384940e-01 1.965069e-01 2.091295e-01 -6.070282e-02 7.209267e-01 -5.298918e-01 1.864322e-02 2.433040e-01
106.066895 -7.655695e-03 1.489007e-02 -4.736569e-02 -3.423962e-02 -1.537041e-02 7.664884e-03 -9.930721e-01 -2.755038e-01 8.397036e-01 1.789709e-01 2.160216e-01 -6.261408e-02 7.164370e-01 -5.307745e-01 1.824834e-02 2.512410e-01
106.115723 -7.691336e-03 1.490731e-02 -4.922691e-02 -3.527560e-02 -1.631370e-02 7.928185e-03 -1.000716e+00 -2.578679e-01 8.404926e-01 1.614057e-01 2.230671e-01 -6.456266e-02 7.118512e-01 -5.316673e-01 1.781452e-02 2.593499e-01
106.164551 -7.727164e-03 1.492462e-02 -5.112718e-02 -3.633438e-02 -1.727782e-02 8.194132e-03 -1.008100e+00 -2.400432e-01 8.408590e-01 1.438210e-01 2.302668e-01 -6.654861e-02 7.071685e-01 -5.325703e-01 1.734052e-02 2.676315e-01
106.213379 -7.763176e-03 1.494200e-02 -5.306665e-02 -3.741606e-02 -1.826286e-02 8.462643e-03 -1.015220e+00 -2.220317e-01 8.408009e-01 1.262269e-01 2.376214e-01 -6.857189e-02 7.023885e-01 -5.334832e-01 1.682510e-02 2.760865e-01
106.262207 -7.799373e-03 1.495944e-02 -5.504546e-02 -3.852071e-02 -1.926889e-02 8.733627e-03 -1.022071e+00 -2.038353e-01 8.403167e-01 1.086334e-01 2.451313e-01 -7.063243e-02 6.975108e-01 -5.344061e-01 1.626700e-02 2.847153e-01
106.311035 -7.835751e-03 1.497695e-02 -5.706371e-02 -3.964839e-02 -2.029597e-02 9.006994e-03 -1.028649e+00 -1.854561e-01 8.394053e-01 9.105098e-02 2.527972e-01 -7.273016e-02 6.925349e-01 -5.353387e-01 1.566499e-02 2.935184e-01
106.359863 -7.872310e-03 1.499452e-02 -5.912149e-02 -4.079914e-02 -2.134415e-02 9.282647e-03 -1.034948e+00 -1.668965e-01 8.380654e-01 7.348989e-02 2.606194e-01 -7.486494e-02 6.874604e-01 -5.362810e-01 1.501782e-02 3.024961e-01
106.408691 -7.909047e-03 1.501216e-02 -6.121884e-02 -4.197300e-02 -2.241347e-02 9.560490e-03 -1.040964e+00 -1.481586e-01 8.362963e-01 5.596063e-02 2.685981e-01 -7.703664e-02 6.822871e-01 -5.372327e-01 1.432426e-02 3.116487e-01
106.457520 -7.945963e-03 1.502986e-02 -6.335585e-02 -4.317001e-02 -2.350397e-02 9.840425e-03 -1.046692e+00 -1.292447e-01 8.340976e-01 3.847339e-02 2.767337e-01 -7.924513e-02 6.770146e-01 -5.381938e-01 1.358306e-02 3.209762e-01
106.506348 -7.983054e-03 1.504763e-02 -6.553244e-02 -4.439011e-02 -2.461561e-02 1.012234e-02 -1.052127e+00 -1.101580e-01 8.314691e-01 2.103951e-02 2.850260e-01 -8.149010e-02 6.716430e-01 -5.391640e-01 1.279302e-02 3.304785e-01
106.555176 -8.020318e-03 1.506545e-02 -6.774863e-02 -4.563331e-02 -2.574840e-02 1.040612e-02 -1.057263e+00 -9.090096e-02 8.284109e-01 3.669333e-03 2.934750e-01 -8.377138e-02 6.661720e-01 -5.401432e-01 1.195291e-02 3.401554e-01
106.604004 -8.057754e-03 1.508335e-02 -7.000438e-02 -4.689958e-02 -2.690233e-02 1.069167e-02 -1.062096e+00 -7.147647e-02 8.249233e-01 -1.362641e-02 3.020806e-01 -8.608868e-02 6.606017e-01 -5.411312e-01 1.106153e-02 3.500068e-01
106.652832 -8.095360e-03 1.510130e-02 -7.229962e-02 -4.818886e-02 -2.807735e-02 1.097887e-02 -1.066620e+00 -5.188759e-02 8.210071e-01 -3.083692e-02 3.108426e-01 -8.844172e-02 6.549320e-01 -5.421277e-01 1.011768e-02 3.600321e-01
106.701660 -8.133135e-03 1.511931e-02 -7.463424e-02 -4.950109e-02 -2.927341e-02 1.126760e-02 -1.070829e+00 -3.213754e-02 8.166634e-01 -4.795135e-02 3.197606e-01 -9.083016e-02 6.491630e-01 -5.431325e-01 9.120164e-03 3.702309e-01
106.750488 -8.171076e-03 1.513739e-02 -7.700813e-02 -5.083618e-02 -3.049044e-02 1.155774e-02 -1.074719e+00 -1.222975e-02 8.118933e-01 -6.495886e-02 3.288341e-01 -9.325365e-02 6.432948e-01 -5.441455e-01 8.067823e-03 3.806026e-01
106.799316 -8.209181e-03 1.515552e-02 -7.942112e-02 -5.219403e-02 -3.172835e-02 1.184917e-02 -1.078283e+00 7.832194e-03 8.066987e-01 -8.184856e-02 3.380625e-01 -9.571179e-02 6.373278e-01 -5.451663e-01 6.959500e-03 3.911462e-01
106.848145 -8.247449e-03 1.517372e-02 -8.187308e-02 -5.357453e-02 -3.298707e-02 1.214177e-02 -1.081517e+00 2.804490e-02 8.010812e-01 -9.860989e-02 3.474453e-01 -9.820420e-02 6.312620e-01 -5.461948e-01 5.794033e-03 4.018612e-01
106.896973 -8.285877e-03 1.519197e-02 -8.436371e-02 -5.497750e-02 -3.426643e-02 1.243539e-02 -1.084413e+00 4.840355e-02 7.950435e-01 -1.152313e-01 3.569812e-01 -1.007303e-01 6.250980e-01 -5.472306e-01 4.570351e-03 4.127461e-01
106.945801 -8.324462e-03 1.521028e-02 -8.689279e-02 -5.640279e-02 -3.556631e-02 1.272992e-02 -1.086968e+00 6.890434e-02 7.885881e-01 -1.317022e-01 3.666694e-01 -1.032898e-01 6.188363e-01 -5.482735e-01 3.287334e-03 4.237997e-01
106.994629 -8.363204e-03 1.522865e-02 -8.946007e-02 -5.785024e-02 -3.688657e-02 1.302521e-02 -1.089174e+00 8.954285e-02 7.817178e-01 -1.480118e-01 3.765090e-01 -1.058819e-01 6.124773e-01 -5.493231e-01 1.943905e-03 4.350210e-01
107.043457 -8.402099e-03 1.524708e-02 -9.206524e-02 -5.931964e-02 -3.822703e-02 1.332114e-02 -1.091026e+00 1.103144e-01 7.744359e-01 -1.641492e-01 3.864986e-01 -1.085063e-01 6.060216e-01 -5.503792e-01 5.390135e-04 4.464082e-01
107.092285 -8.441145e-03 1.526556e-02 -9.470797e-02 -6.081078e-02 -3.958750e-02 1.361755e-02 -1.092519e+00 1.312142e-01 7.667462e-01 -1.801037e-01 3.966369e-01 -1.111623e-01 5.994698e-01 -5.514414e-01 -9.283682e-04 4.579599e-01
107.141113 -8.480341e-03 1.528410e-02 -9.738789e-02 -6.232343e-02 -4.096779e-02 1.391432e-02 -1.093646e+00 1.522370e-01 7.586524e-01 -1.958646e-01 4.069225e-01 -1.138493e-01 5.928228e-01 -5.525095e-01 -2.459240e-03 4.696743e-01
107.189941 -8.519683e-03 1.530269e-02 -1.001046e-01 -6.385731e-02 -4.236766e-02 1.421129e-02 -1.094401e+00 1.733775e-01 7.501590e-01 -2.114211e-01 4.173538e-01 -1.165666e-01 5.860813e-01 -5.535830e-01 -4.054571e-03 4.815495e-01
107.238770 -8.559170e-03 1.532133e-02 -1.028577e-01 -6.541220e-02 -4.378691e-02 1.450833e-02 -1.094780e+00 1.946306e-01 7.412702e-01 -2.267631e-01 4.279292e-01 -1.193136e-01 5.792461e-01 -5.546616e-01 -5.715339e-03 4.935837e-01
107.287598 -8.598798e-03 1.534003e-02 -1.056467e-01 -6.698773e-02 -4.522521e-02 1.480527e-02 -1.094776e+00 2.159894e-01 7.319915e-01 -2.418793e-01 4.386464e-01 -1.220894e-01 5.723185e-01 -5.557450e-01 -7.442385e-03 5.057742e-01
107.336426 -8.638565e-03 1.535878e-02 -1.084711e-01 -6.858362e-02 -4.668233e-02 1.510197e-02 -1.094382e+00 2.374483e-01 7.223279e-01 -2.567599e-01 4.495037e-01 -1.248935e-01 5.652993e-01 -5.568327e-01 -9.236616e-03 5.181190e-01
107.385254 -8.678469e-03 1.537758e-02 -1.113304e-01 -7.019953e-02 -4.815797e-02 1.539828e-02 -1.093595e+00 2.590009e-01 7.122851e-01 -2.713944e-01 4.604990e-01 -1.277249e-01 5.581898e-01 -5.579244e-01 -1.109887e-02 5.306155e-01
107.434082 -8.718507e-03 1.539643e-02 -1.142241e-01 -7.183511e-02 -4.965181e-02 1.569405e-02 -1.092407e+00 2.806406e-01 7.018689e-01 -2.857727e-01 4.716300e-01 -1.305829e-01 5.509912e-01 -5.590196e-01 -1.302996e-02 5.432611e-01
107.482910 -8.758676e-03 1.541533e-02 -1.171515e-01 -7.348998e-02 -5.116352e-02 1.598911e-02 -1.090813e+00 3.023603e-01 6.910858e-01 -2.998849e-01 4.828944e-01 -1.334665e-01 5.437047e-01 -5.601180e-01 -1.503064e-02 5.560532e-01
107.531738 -8.798974e-03 1.543429e-02 -1.201120e-01 -7.516375e-02 -5.269275e-02 1.628332e-02 -1.088808e+00 3.241530e-01 6.799423e-01 -3.137210e-01 4.942895e-01 -1.363750e-01 5.363318e-01 -5.612190e-01 -1.710165e-02 5.689886e-01
107.580566 -8.839399e-03 1.545329e-02 -1.231050e-01 -7.685599e-02 -5.423914e-02 1.657651e-02 -1.086387e+00 3.460110e-01 6.684453e-01 -3.272715e-01 5.058127e-01 -1.393074e-01 5.288740e-01 -5.623223e-01 -1.924366e-02 5.820644e-01
107.629395 -8.879947e-03 1.547233e-02 -1.261298e-01 -7.856633e-02 -5.580234e-02 1.686853e-02 -1.083543e+00 3.679271e-01 6.566019e-01 -3.405270e-01 5.174616e-01 -1.422628e-01 5.213327e-01 -5.634274e-01 -2.145737e-02 5.952777e-01
107.678223 -8.920615e-03 1.549143e-02 -1.291857e-01 -8.029421e-02 -5.738186e-02 1.715920e-02 -1.080271e+00 3.898924e-01 6.444201e-01 -3.534777e-01 5.292326e-01 -1.452401e-01 5.137098e-01 -5.645339e-01 -2.374327e-02 6.086245e-01
107.727051 -8.961400e-03 1.551057e-02 -1.322719e-01 -8.203922e-02 -5.897733e-02 1.744837e-02 -1.076567e+00 4.118990e-01 6.319076e-01 -3.661148e-01 5.411230e-01 -1.482383e-01 5.060068e-01 -5.656411e-01 -2.610198e-02 6.221016e-01
107.775879 -9.002300e-03 1.552976e-02 -1.353876e-01 -8.380084e-02 -6.058830e-02 1.773587e-02 -1.072426e+00 4.339383e-01 6.190726e-01 -3.784294e-01 5.531296e-01 -1.512564e-01 4.982257e-01 -5.667487e-01 -2.853398e-02 6.357053e-01
107.824707 -9.043312e-03 1.554899e-02 -1.385321e-01 -8.557856e-02 -6.221431e-02 1.802154e-02 -1.067842e+00 4.560013e-01 6.059236e-01 -3.904127e-01 5.652491e-01 -1.542934e-01 4.903684e-01 -5.678561e-01 -3.103974e-02 6.494319e-01
107.873535 -9.084433e-03 1.556826e-02 -1.417044e-01 -8.737186e-02 -6.385489e-02 1.830522e-02 -1.062811e+00 4.780790e-01 5.924694e-01 -4.020563e-01 5.774780e-01 -1.573480e-01 4.824367e-01 -5.689628e-01 -3.361966e-02 6.632773e-01
107.922363 -9.125659e-03 1.558758e-02 -1.449038e-01 -8.918018e-02 -6.550954e-02 1.858674e-02 -1.057329e+00 5.001618e-01 5.787191e-01 -4.133521e-01 5.898128e-01 -1.604193e-01 4.744329e-01 -5.700683e-01 -3.627410e-02 6.772376e-01
107.971191 -9.166987e-03 1.560694e-02 -1.481292e-01 -9.100294e-02 -6.717775e-02 1.886592e-02 -1.051391e+00 5.222402e-01 5.646821e-01 -4.242921e-01 6.022496e-01 -1.635059e-01 4.663589e-01 -5.711720e-01 -3.900336e-02 6.913085e-01
108.020020 -9.208417e-03 1.562634e-02 -1.513798e-01 -9.283958e-02 -6.885903e-02 1.914262e-02 -1.044992e+00 5.443045e-01 5.503678e-01 -4.348688e-01 6.147851e-01 -1.666069e-01 4.582170e-01 -5.722734e-01 -4.180773e-02 7.054858e-01
108.068848 -9.249941e-03 1.564578e-02 -1.546546e-01 -9.468943e-02 -7.055276e-02 1.941665e-02 -1.038130e+00 5.663436e-01 5.357866e-01 -4.450744e-01 6.274146e-01 -1.697207e-01 4.500098e-01 -5.733719e-01 -4.468731e-02 7.197646e-01
108.117676 -9.291559e-03 1.566526e-02 -1.579525e-01 -9.655190e-02 -7.225841e-02 1.968786e-02 -1.030801e+00 5.883474e-01 5.209485e-01 -4.549021e-01 6.401343e-01 -1.728464e-01 4.417395e-01 -5.744669e-01 -4.764228e-02 7.341404e-01
108.166504 -9.333267e-03 1.568478e-02 -1.612726e-01 -9.842632e-02 -7.397539e-02 1.995606e-02 -1.023001e+00 6.103053e-01 5.058639e-01 -4.643451e-01 6.529400e-01 -1.759824e-01 4.334086e-01 -5.755579e-01 -5.067271e-02 7.486085e-01
108.215332 -9.375061e-03 1.570434e-02 -1.646137e-01 -1.003120e-01 -7.570312e-02 2.022111e-02 -1.014726e+00 6.322060e-01 4.905436e-01 -4.733969e-01 6.658275e-01 -1.791277e-01 4.250197e-01 -5.766442e-01 -5.377864e-02 7.631639e-01
108.264160 -9.416939e-03 1.572393e-02 -1.679748e-01 -1.022084e-01 -7.744098e-02 2.048282e-02 -1.005975e+00 6.540385e-01 4.749983e-01 -4.820513e-01 6.787922e-01 -1.822808e-01 4.165754e-01 -5.777253e-01 -5.696001e-02 7.778016e-01
108.312988 -9.458896e-03 1.574356e-02 -1.713547e-01 -1.041146e-01 -7.918834e-02 2.074104e-02 -9.967449e-01 6.757912e-01 4.592393e-01 -4.903026e-01 6.918295e-01 -1.854404e-01 4.080784e-01 -5.788004e-01 -6.021673e-02 7.925164e-01
108.361816 -9.500930e-03 1.576323e-02 -1.747524e-01 -1.060301e-01 -8.094456e-02 2.099560e-02 -9.870330e-01 6.974524e-01 4.432779e-01 -4.981453e-01 7.049348e-01 -1.886051e-01 3.995317e-01 -5.798691e-01 -6.354864e-02 8.073031e-01
108.410645 -9.543038e-03 1.578293e-02 -1.781666e-01 -1.079540e-01 -8.270900e-02 2.124633e-02 -9.768373e-01 7.190105e-01 4.271253e-01 -5.055744e-01 7.181035e-01 -1.917736e-01 3.909378e-01 -5.809306e-01 -6.695557e-02 8.221564e-01
108.459473 -9.585216e-03 1.580266e-02 -1.815961e-01 -1.098857e-01 -8.448092e-02 2.149308e-02 -9.661567e-01 7.404526e-01 4.107939e-01 -5.125849e-01 7.313302e-01 -1.949443e-01 3.823001e-01 -5.819843e-01 -7.043710e-02 8.370703e-01
108.508301 -9.627459e-03 1.582243e-02 -1.850396e-01 -1.118242e-01 -8.625967e-02 2.173567e-02 -9.549897e-01 7.617667e-01 3.942954e-01 -5.191725e-01 7.446101e-01 -1.981158e-01 3.736215e-01 -5.830295e-01 -7.399294e-02 8.520393e-01
108.557129 -9.669765e-03 1.584223e-02 -1.884960e-01 -1.137689e-01 -8.804455e-02 2.197394e-02 -9.433354e-01 7.829403e-01 3.776417e-01 -5.253332e-01 7.579381e-01 -2.012868e-01 3.649051e-01 -5.840657e-01 -7.762268e-02 8.670576e-01
108.605957 -9.712130e-03 1.586206e-02 -1.919638e-01 -1.157190e-01 -8.983482e-02 2.220775e-02 -9.311932e-01 8.039607e-01 3.608451e-01 -5.310635e-01 7.713089e-01 -2.044557e-01 3.561541e-01 -5.850920e-01 -8.132584e-02 8.821195e-01
108.654785 -9.754550e-03 1.588192e-02 -1.954419e-01 -1.176737e-01 -9.162977e-02 2.243691e-02 -9.185631e-01 8.248150e-01 3.439179e-01 -5.363600e-01 7.847172e-01 -2.076210e-01 3.473717e-01 -5.861078e-01 -8.510185e-02 8.972188e-01
108.703613 -9.797022e-03 1.590180e-02 -1.989288e-01 -1.196321e-01 -9.342864e-02 2.266129e-02 -9.054452e-01 8.454901e-01 3.268727e-01 -5.412200e-01 7.981576e-01 -2.107812e-01 3.385612e-01 -5.871125e-01 -8.895011e-02 9.123494e-01
108.752441 -9.839543e-03 1.592172e-02 -2.024233e-01 -1.215934e-01 -9.523068e-02 2.288073e-02 -8.918400e-01 8.659730e-01 3.097221e-01 -5.456410e-01 8.116246e-01 -2.139348e-01 3.297262e-01 -5.881054e-01 -9.286993e-02 9.275052e-01
108.801270 -9.882109e-03 1.594166e-02 -2.059239e-01 -1.235567e-01 -9.703515e-02 2.309507e-02 -8.777485e-01 8.862506e-01 2.924782e-01 -5.496211e-01 8.251128e-01 -2.170802e-01 3.208698e-01 -5.890857e-01 -9.686064e-02 9.426801e-01
108.850098 -9.924715e-03 1.596163e-02 -2.094291e-01 -1.255212e-01 -9.884120e-02 2.330415e-02 -8.631725e-01 9.063088e-01 2.751548e-01 -5.531585e-01 8.386159e-01 -2.202159e-01 3.119959e-01 -5.900527e-01 -1.009213e-01 9.578670e-01
108.898926 -9.967358e-03 1.598163e-02 -2.129377e-01 -1.274860e-01 -1.006481e-01 2.350783e-02 -8.481137e-01 9.261345e-01 2.577641e-01 -5.562521e-01 8.521284e-01 -2.233403e-01 3.031079e-01 -5.910058e-01 -1.050510e-01 9.730599e-01
108.947754 -1.001003e-02 1.600164e-02 -2.164480e-01 -1.294502e-01 -1.024550e-01 2.370597e-02 -8.325744e-01 9.457141e-01 2.403191e-01 -5.589011e-01 8.656446e-01 -2.264518e-01 2.942096e-01 -5.919441e-01 -1.092488e-01 9.882521e-01
108.996582 -1.005274e-02 1.602169e-02 -2.199587e-01 -1.314130e-01 -1.042611e-01 2.389841e-02 -8.165573e-01 9.650339e-01 2.228327e-01 -5.611053e-01 8.791583e-01 -2.295489e-01 2.853046e-01 -5.928671e-01 -1.135138e-01 1.003437e+00
109.045410 -1.009547e-02 1.604175e-02 -2.234683e-01 -1.333733e-01 -1.060656e-01 2.408503e-02 -8.000656e-01 9.840803e-01 2.053178e-01 -5.628646e-01 8.926637e-01 -2.326298e-01 2.763967e-01 -5.937739e-01 -1.178448e-01 1.018608e+00
109.094238 -1.013822e-02 1.606184e-02 -2.269752e-01 -1.353304e-01 -1.078676e-01 2.426567e-02 -7.831030e-01 1.002840e+00 1.877873e-01 -5.641796e-01 9.061546e-01 -2.356931e-01 2.674896e-01 -5.946639e-01 -1.222407e-01 1.033758e+00
109.143066 -1.018099e-02 1.608194e-02 -2.304780e-01 -1.372832e-01 -1.096663e-01 2.444020e-02 -7.656735e-01 1.021298e+00 1.702543e-01 -5.650512e-01 9.196249e-01 -2.387371e-01 2.585874e-01 -5.955362e-01 -1.267002e-01 1.048880e+00
109.191895 -1.022378e-02 1.610207e-02 -2.339751e-01 -1.392309e-01 -1.114610e-01 2.460849e-02 -7.477814e-01 1.039442e+00 1.527311e-01 -5.654808e-01 9.330686e-01 -2.417603e-01 2.496936e-01 -5.963903e-01 -1.312222e-01 1.063967e+00
109.240723 -1.026657e-02 1.612222e-02 -2.374650e-01 -1.411725e-01 -1.132506e-01 2.477041e-02 -7.294324e-01 1.057257e+00 1.352314e-01 -5.654702e-01 9.464790e-01 -2.447608e-01 2.408127e-01 -5.972252e-01 -1.358050e-01 1.079013e+00
109.289551 -1.030937e-02 1.614238e-02 -2.409459e-01 -1.431070e-01 -1.150344e-01 2.492582e-02 -7.106317e-01 1.074731e+00 1.177676e-01 -5.650216e-01 9.598500e-01 -2.477372e-01 2.319485e-01 -5.980403e-01 -1.404474e-01 1.094009e+00
109.338379 -1.035217e-02 1.616256e-02 -2.444165e-01 -1.450335e-01 -1.168115e-01 2.507462e-02 -6.913853e-01 1.091849e+00 1.003523e-01 -5.641376e-01 9.731753e-01 -2.506878e-01 2.231050e-01 -5.988349e-01 -1.451478e-01 1.108950e+00
